,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
1591,KNN,40685,MNAR,0.01,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MNAR - 0.01
1593,KNN,40685,MNAR,0.1,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MNAR - 0.1
1595,KNN,40685,MNAR,0.3,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MNAR - 0.3
1597,KNN,40685,MNAR,0.5,A2,downstream_performance_mean,F1_macro,0.3855875223617341,0.0,0.3855875223617341,62,shuttle,45586.0,10.0,10.0,58000.0,9.0,1.0,7.0,1.0,MNAR - 0.5
1598,Mean/Mode,40701,MAR,0.01,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MAR - 0.01
1602,Mean/Mode,40701,MAR,0.1,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MAR - 0.1
1606,Mean/Mode,40701,MAR,0.3,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MAR - 0.3
1610,Mean/Mode,40701,MAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MAR - 0.5
1616,Random Forest,40701,MCAR,0.01,total_day_minutes,downstream_performance_mean,F1_macro,0.657450245705441,0.0,0.657450245705441,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MCAR - 0.01
1621,Random Forest,40701,MCAR,0.1,total_day_minutes,downstream_performance_mean,F1_macro,0.6297647664835164,0.0,0.6301358438032384,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MCAR - 0.1
1625,Random Forest,40701,MCAR,0.3,total_day_minutes,downstream_performance_mean,F1_macro,0.6265870052277819,0.0,0.6272235139988438,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MCAR - 0.3
1629,VAE,40701,MCAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6616792550177196,0.0,0.6592184328291231,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MCAR - 0.5
1630,Mean/Mode,40701,MNAR,0.01,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MNAR - 0.01
1634,Mean/Mode,40701,MNAR,0.1,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MNAR - 0.1
1638,Mean/Mode,40701,MNAR,0.3,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MNAR - 0.3
1642,Mean/Mode,40701,MNAR,0.5,total_day_minutes,downstream_performance_mean,F1_macro,0.6563899868247693,0.0,0.6563899868247693,16,churn,4293.0,707.0,21.0,5000.0,16.0,5.0,,1.0,MNAR - 0.5
1646,Mean/Mode,40922,MAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MAR - 0.01
1648,Mean/Mode,40922,MAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MAR - 0.1
1650,Mean/Mode,40922,MAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MAR - 0.3
1652,Mean/Mode,40922,MAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MAR - 0.5
1655,KNN,40922,MCAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7560627470254224,0.0,0.7563444068659502,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MCAR - 0.01
1657,Mean/Mode,40922,MCAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7423754115280401,0.0,0.7422287135879798,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MCAR - 0.1
1659,KNN,40922,MCAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7469180695543041,0.0,0.7464131126950081,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MCAR - 0.3
1661,KNN,40922,MCAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7294385923967295,0.0,0.7288900130878663,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MCAR - 0.5
1662,Mean/Mode,40922,MNAR,0.01,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MNAR - 0.01
1664,Mean/Mode,40922,MNAR,0.1,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MNAR - 0.1
1666,Mean/Mode,40922,MNAR,0.3,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MNAR - 0.3
1668,Mean/Mode,40922,MNAR,0.5,gyro_y,downstream_performance_mean,F1_macro,0.7575427283696131,0.0,0.7575427283696131,41,Run_or_walk_information,44365.0,44223.0,7.0,88588.0,6.0,1.0,,1.0,MNAR - 0.5
1671,Mean/Mode,40983,MAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MAR - 0.01
1675,Mean/Mode,40983,MAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MAR - 0.1
1679,Mean/Mode,40983,MAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MAR - 0.3
1683,Mean/Mode,40983,MAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MAR - 0.5
1688,Mean/Mode,40983,MCAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.7398667772091825,0.0,0.7398853400295362,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MCAR - 0.01
1693,Random Forest,40983,MCAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.65379113018598,0.0,0.6634080432363695,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MCAR - 0.1
1697,KNN,40983,MCAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.5816642823080592,0.0,0.5656502444136245,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MCAR - 0.3
1701,KNN,40983,MCAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.5450980392156863,0.0,0.5366694022614787,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MCAR - 0.5
1703,Mean/Mode,40983,MNAR,0.01,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MNAR - 0.01
1707,Mean/Mode,40983,MNAR,0.1,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MNAR - 0.1
1711,Mean/Mode,40983,MNAR,0.3,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MNAR - 0.3
1715,Mean/Mode,40983,MNAR,0.5,Mean_G,downstream_performance_mean,F1_macro,0.6672553784152195,0.0,0.667808602048793,2,wilt,4578.0,261.0,6.0,4839.0,5.0,1.0,,1.0,MNAR - 0.5
1718,Mean/Mode,41027,MAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MAR - 0.01
1720,Mean/Mode,41027,MAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MAR - 0.1
1722,Mean/Mode,41027,MAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MAR - 0.3
1724,Mean/Mode,41027,MAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MAR - 0.5
1726,Mean/Mode,41027,MCAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.4776293703222861,0.0,0.4777905566402367,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MCAR - 0.01
1729,KNN,41027,MCAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.473838671584095,0.0,0.4721696536340054,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MCAR - 0.1
1731,KNN,41027,MCAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.4957814068226129,0.0,0.4931211142220861,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MCAR - 0.3
1733,Mean/Mode,41027,MCAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.4947163562513942,0.0,0.4936623131849199,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MCAR - 0.5
1734,Mean/Mode,41027,MNAR,0.01,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MNAR - 0.01
1736,Mean/Mode,41027,MNAR,0.1,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MNAR - 0.1
1738,Mean/Mode,41027,MNAR,0.3,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MNAR - 0.3
1740,Mean/Mode,41027,MNAR,0.5,black_piece0_strength,downstream_performance_mean,F1_macro,0.474722095838102,0.0,0.474722095838102,58,jungle_chess_2pcs_raw_endgame_complete,23062.0,4335.0,7.0,44819.0,6.0,1.0,3.0,1.0,MNAR - 0.5
1742,Mean/Mode,41146,MAR,0.01,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MAR - 0.01
1746,Mean/Mode,41146,MAR,0.1,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MAR - 0.1
1750,Mean/Mode,41146,MAR,0.3,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MAR - 0.3
1754,Mean/Mode,41146,MAR,0.5,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MAR - 0.5
1758,Mean/Mode,41146,MCAR,0.01,V4,downstream_performance_mean,F1_macro,0.9166845968108248,0.0,0.9166845968108248,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MCAR - 0.01
1765,VAE,41146,MCAR,0.1,V4,downstream_performance_mean,F1_macro,0.9127868902610992,0.0,0.9150623686428926,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MCAR - 0.1
1768,Mean/Mode,41146,MCAR,0.3,V4,downstream_performance_mean,F1_macro,0.908956328645448,0.0,0.9102746978755916,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MCAR - 0.3
1772,Mean/Mode,41146,MCAR,0.5,V4,downstream_performance_mean,F1_macro,0.9077722131605748,0.0,0.9051743132713016,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MCAR - 0.5
1774,Mean/Mode,41146,MNAR,0.01,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MNAR - 0.01
1778,Mean/Mode,41146,MNAR,0.1,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MNAR - 0.1
1782,Mean/Mode,41146,MNAR,0.3,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MNAR - 0.3
1786,Mean/Mode,41146,MNAR,0.5,V4,downstream_performance_mean,F1_macro,0.9135518497220624,0.0,0.9135518497220624,17,sylvine,2562.0,2562.0,21.0,5124.0,20.0,1.0,,1.0,MNAR - 0.5
1790,Mean/Mode,41671,MAR,0.01,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MAR - 0.01
1792,Mean/Mode,41671,MAR,0.1,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MAR - 0.1
1794,Mean/Mode,41671,MAR,0.3,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MAR - 0.3
1796,Mean/Mode,41671,MAR,0.5,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MAR - 0.5
1799,Mean/Mode,41671,MCAR,0.01,a9,downstream_performance_mean,F1_macro,0.2433345006289449,0.0,0.2434864120014602,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MCAR - 0.01
1801,KNN,41671,MCAR,0.1,a9,downstream_performance_mean,F1_macro,0.2306555720665205,0.0,0.2307455991852807,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MCAR - 0.1
1803,KNN,41671,MCAR,0.3,a9,downstream_performance_mean,F1_macro,0.2093465621399387,0.0,0.2081518459368148,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MCAR - 0.3
1805,Mean/Mode,41671,MCAR,0.5,a9,downstream_performance_mean,F1_macro,0.2450820943389823,0.0,0.2465892424905522,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MCAR - 0.5
1806,Mean/Mode,41671,MNAR,0.01,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MNAR - 0.01
1808,Mean/Mode,41671,MNAR,0.1,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MNAR - 0.1
1810,Mean/Mode,41671,MNAR,0.3,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MNAR - 0.3
1812,Mean/Mode,41671,MNAR,0.5,a9,downstream_performance_mean,F1_macro,0.2406194774852596,0.0,0.2406194774852596,61,microaggregation2,11162.0,743.0,21.0,20000.0,20.0,1.0,5.0,1.0,MNAR - 0.5
1815,KNN,42183,MAR,0.01,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MAR - 0.01
1817,KNN,42183,MAR,0.1,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MAR - 0.1
1819,KNN,42183,MAR,0.3,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MAR - 0.3
1821,KNN,42183,MAR,0.5,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MAR - 0.5
1823,KNN,42183,MCAR,0.01,day,downstream_performance_mean,RMSE,4.531075224675846,0.0,4.533454533248094,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MCAR - 0.01
1825,KNN,42183,MCAR,0.1,day,downstream_performance_mean,RMSE,4.557299460873538,0.0,4.554837295772008,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MCAR - 0.1
1827,KNN,42183,MCAR,0.3,day,downstream_performance_mean,RMSE,4.572143943181232,0.0,4.61206480638986,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MCAR - 0.3
1829,Mean/Mode,42183,MCAR,0.5,day,downstream_performance_mean,RMSE,4.59201978910814,0.0,4.6047253728132524,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MCAR - 0.5
1831,KNN,42183,MNAR,0.01,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MNAR - 0.01
1833,KNN,42183,MNAR,0.1,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MNAR - 0.1
1835,KNN,42183,MNAR,0.3,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MNAR - 0.3
1837,KNN,42183,MNAR,0.5,day,downstream_performance_mean,RMSE,4.530630583830251,0.0,4.530629921208658,76,dataset_sales,,,15.0,10738.0,15.0,0.0,,1.0,MNAR - 0.5
1840,KNN,42192,MAR,0.01,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MAR - 0.01
1844,KNN,42192,MAR,0.1,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MAR - 0.1
1848,KNN,42192,MAR,0.3,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MAR - 0.3
1852,KNN,42192,MAR,0.5,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MAR - 0.5
1854,Mean/Mode,42192,MCAR,0.01,age,downstream_performance_mean,F1_macro,0.663180316683724,0.0,0.663180316683724,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MCAR - 0.01
1861,KNN,42192,MCAR,0.1,age,downstream_performance_mean,F1_macro,0.6584141395844039,0.0,0.6612419975983131,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MCAR - 0.1
1865,VAE,42192,MCAR,0.3,age,downstream_performance_mean,F1_macro,0.6577807117565865,0.0,0.6597109345469524,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MCAR - 0.3
1869,VAE,42192,MCAR,0.5,age,downstream_performance_mean,F1_macro,0.6549694864193337,0.0,0.6595915857423857,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MCAR - 0.5
1872,KNN,42192,MNAR,0.01,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MNAR - 0.01
1876,KNN,42192,MNAR,0.1,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MNAR - 0.1
1880,KNN,42192,MNAR,0.3,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MNAR - 0.3
1884,KNN,42192,MNAR,0.5,age,downstream_performance_mean,F1_macro,0.6651328945580213,0.0,0.6651328945580213,10,compas-two-years,2795.0,2483.0,14.0,5278.0,7.0,7.0,,1.0,MNAR - 0.5
1887,Mean/Mode,42225,MAR,0.01,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MAR - 0.01
1889,Mean/Mode,42225,MAR,0.1,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MAR - 0.1
1891,Mean/Mode,42225,MAR,0.3,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MAR - 0.3
1893,Mean/Mode,42225,MAR,0.5,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MAR - 0.5
1895,Mean/Mode,42225,MCAR,0.01,carat,downstream_performance_mean,RMSE,4702.884463962985,0.0,4702.860065474025,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MCAR - 0.01
1897,Mean/Mode,42225,MCAR,0.1,carat,downstream_performance_mean,RMSE,4708.644402176514,0.0,4708.559952140153,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MCAR - 0.1
1899,Mean/Mode,42225,MCAR,0.3,carat,downstream_performance_mean,RMSE,4719.001937644171,0.0,4719.131515449558,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MCAR - 0.3
1901,Mean/Mode,42225,MCAR,0.5,carat,downstream_performance_mean,RMSE,4728.057339894556,0.0,4727.402766896047,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MCAR - 0.5
1903,Mean/Mode,42225,MNAR,0.01,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MNAR - 0.01
1905,Mean/Mode,42225,MNAR,0.1,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MNAR - 0.1
1907,Mean/Mode,42225,MNAR,0.3,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MNAR - 0.3
1909,Mean/Mode,42225,MNAR,0.5,carat,downstream_performance_mean,RMSE,4702.285810988818,0.0,4702.286468900534,95,diamonds,,,10.0,53940.0,7.0,3.0,,1.0,MNAR - 0.5
1910,Mean/Mode,42477,MAR,0.01,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MAR - 0.01
1912,Mean/Mode,42477,MAR,0.1,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MAR - 0.1
1914,Mean/Mode,42477,MAR,0.3,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MAR - 0.3
1916,Mean/Mode,42477,MAR,0.5,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MAR - 0.5
1919,KNN,42477,MCAR,0.01,x1,downstream_performance_mean,F1_macro,0.6287581699346405,0.0,0.6287581699346405,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MCAR - 0.01
1921,Mean/Mode,42477,MCAR,0.1,x1,downstream_performance_mean,F1_macro,0.627080142378049,0.0,0.6262062821375758,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MCAR - 0.1
1923,KNN,42477,MCAR,0.3,x1,downstream_performance_mean,F1_macro,0.6234197430579105,0.0,0.6231104832359087,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MCAR - 0.3
1925,KNN,42477,MCAR,0.5,x1,downstream_performance_mean,F1_macro,0.6244688852214084,0.0,0.6250247768320537,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MCAR - 0.5
1926,Mean/Mode,42477,MNAR,0.01,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MNAR - 0.01
1928,Mean/Mode,42477,MNAR,0.1,x1,downstream_performance_mean,F1_macro,0.6282612757613111,0.0,0.6282612757613111,42,default-of-credit-card-clients,23364.0,6636.0,24.0,30000.0,23.0,1.0,,1.0,MNAR - 0.1
