,Imputation_Method,Task,Missing Type,Missing Fraction,Column,result_type,metric,Baseline,Corrupted,Imputed,Unnamed: 0,name,MajorityClassSize,MinorityClassSize,NumberOfFeatures,NumberOfInstances,NumberOfNumericFeatures,NumberOfCategoricalFeatures,NumberOfClasses,Downstream Performance Rank,Data_Constellation
1302,Mean/Mode,1507,MNAR,0.3,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.3
1306,Mean/Mode,1507,MNAR,0.5,V5,downstream_performance_mean,Classification Tasks,0.9810611600222292,0.0,0.9810611600222292,20,twonorm,3703.0,3697.0,21.0,7400.0,20.0,1.0,,1.0,MNAR - 0.5
1310,KNN,1526,MAR,0.01,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.01
1312,KNN,1526,MAR,0.1,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.1
1314,KNN,1526,MAR,0.3,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.3
1316,KNN,1526,MAR,0.5,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MAR - 0.5
1318,Mean/Mode,1526,MCAR,0.01,V3,downstream_performance_mean,Classification Tasks,0.891338736245506,0.0,0.8930642480599614,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.01
1320,KNN,1526,MCAR,0.1,V3,downstream_performance_mean,Classification Tasks,0.829928005970393,0.0,0.835666075994165,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.1
1322,KNN,1526,MCAR,0.3,V3,downstream_performance_mean,Classification Tasks,0.714811676485357,0.0,0.7247206595457464,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.3
1324,Mean/Mode,1526,MCAR,0.5,V3,downstream_performance_mean,Classification Tasks,0.7591686755984265,0.0,0.748111803565506,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MCAR - 0.5
1326,KNN,1526,MNAR,0.01,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.01
1328,KNN,1526,MNAR,0.1,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.1
1330,KNN,1526,MNAR,0.3,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.3
1332,KNN,1526,MNAR,0.5,V3,downstream_performance_mean,Classification Tasks,0.8964262251781041,0.0,0.8964262251781041,45,wall-robot-navigation,2205.0,328.0,5.0,5456.0,4.0,1.0,4.0,1.0,MNAR - 0.5
1334,Mean/Mode,1558,MAR,0.01,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.01
1338,Mean/Mode,1558,MAR,0.1,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.1
1342,Mean/Mode,1558,MAR,0.3,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.3
1346,Mean/Mode,1558,MAR,0.5,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MAR - 0.5
1350,Mean/Mode,1558,MCAR,0.01,V7,downstream_performance_mean,Classification Tasks,0.6192776920821489,0.0,0.6192776920821489,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.01
1354,Mean/Mode,1558,MCAR,0.1,V7,downstream_performance_mean,Classification Tasks,0.6269690518380651,0.0,0.6279284642702371,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.1
1358,KNN,1558,MCAR,0.3,V7,downstream_performance_mean,Classification Tasks,0.6826653719737518,0.0,0.6873206924517916,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.3
1362,Mean/Mode,1558,MCAR,0.5,V7,downstream_performance_mean,Classification Tasks,0.6541532507236478,0.0,0.6546837833036739,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MCAR - 0.5
1366,Mean/Mode,1558,MNAR,0.01,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.01
1370,Mean/Mode,1558,MNAR,0.1,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.1
1374,Mean/Mode,1558,MNAR,0.3,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.3
1378,Mean/Mode,1558,MNAR,0.5,V7,downstream_performance_mean,Classification Tasks,0.6317449796753936,0.0,0.6317449796753936,11,bank-marketing,4000.0,521.0,17.0,4521.0,7.0,10.0,,1.0,MNAR - 0.5
1382,KNN,4135,MAR,0.01,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.01
1384,KNN,4135,MAR,0.1,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.1
1386,KNN,4135,MAR,0.3,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.3
1388,KNN,4135,MAR,0.5,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MAR - 0.5
1390,Mean/Mode,4135,MCAR,0.01,MGR_ID,downstream_performance_mean,Classification Tasks,0.6825791756652041,0.0,0.6815858816124439,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.01
1392,Mean/Mode,4135,MCAR,0.1,MGR_ID,downstream_performance_mean,Classification Tasks,0.6693784907445153,0.0,0.66834135292242,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.1
1394,Mean/Mode,4135,MCAR,0.3,MGR_ID,downstream_performance_mean,Classification Tasks,0.6723973348344071,0.0,0.6735908854067593,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.3
1396,Mean/Mode,4135,MCAR,0.5,MGR_ID,downstream_performance_mean,Classification Tasks,0.6884477009989275,0.0,0.6796154433577613,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MCAR - 0.5
1398,KNN,4135,MNAR,0.01,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.01
1400,KNN,4135,MNAR,0.1,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.1
1402,KNN,4135,MNAR,0.3,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.3
1404,KNN,4135,MNAR,0.5,MGR_ID,downstream_performance_mean,Classification Tasks,0.6810918462475858,0.0,0.6810918462475858,33,Amazon_employee_access,30872.0,1897.0,10.0,32769.0,0.0,10.0,,1.0,MNAR - 0.5
1406,Mean/Mode,4552,MAR,0.01,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.01
1408,Mean/Mode,4552,MAR,0.1,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.1
1410,Mean/Mode,4552,MAR,0.3,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.3
1412,Mean/Mode,4552,MAR,0.5,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MAR - 0.5
1414,Mean/Mode,4552,MCAR,0.01,V2,downstream_performance_mean,Classification Tasks,0.3985781819628703,0.0,0.3985781819628703,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.01
1416,Mean/Mode,4552,MCAR,0.1,V2,downstream_performance_mean,Classification Tasks,0.4200700871889464,0.0,0.4166809876439119,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.1
1418,Mean/Mode,4552,MCAR,0.3,V2,downstream_performance_mean,Classification Tasks,0.3998953795268639,0.0,0.4022538743789023,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.3
1420,Mean/Mode,4552,MCAR,0.5,V2,downstream_performance_mean,Classification Tasks,0.414182859393003,0.0,0.4171152213989861,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MCAR - 0.5
1422,Mean/Mode,4552,MNAR,0.01,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.01
1424,Mean/Mode,4552,MNAR,0.1,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.1
1426,Mean/Mode,4552,MNAR,0.3,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.3
1428,Mean/Mode,4552,MNAR,0.5,V2,downstream_performance_mean,Classification Tasks,0.4225264691881841,0.0,0.4225264691881841,52,BachChoralHarmony,503.0,1.0,17.0,5665.0,2.0,15.0,102.0,1.0,MNAR - 0.5
1430,Mean/Mode,23395,MAR,0.01,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.01
1432,Mean/Mode,23395,MAR,0.1,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.1
1434,Mean/Mode,23395,MAR,0.3,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.3
1436,Mean/Mode,23395,MAR,0.5,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MAR - 0.5
1438,Mean/Mode,23395,MCAR,0.01,wire_id,downstream_performance_mean,Regression Tasks,0.1514128613669058,0.0,0.15141318520229,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.01
1440,KNN,23395,MCAR,0.1,wire_id,downstream_performance_mean,Regression Tasks,0.1514294799376052,0.0,0.1514296695249435,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.1
1442,KNN,23395,MCAR,0.3,wire_id,downstream_performance_mean,Regression Tasks,0.1514383320970691,0.0,0.1514329773996173,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.3
1444,KNN,23395,MCAR,0.5,wire_id,downstream_performance_mean,Regression Tasks,0.1514568729382897,0.0,0.1514481777640237,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MCAR - 0.5
1446,Mean/Mode,23395,MNAR,0.01,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.01
1448,Mean/Mode,23395,MNAR,0.1,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.1
1450,Mean/Mode,23395,MNAR,0.3,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.3
1452,Mean/Mode,23395,MNAR,0.5,wire_id,downstream_performance_mean,Regression Tasks,0.1514115758982544,0.0,0.15141157715034,94,COMET_MC_SAMPLE,,,6.0,89640.0,6.0,0.0,,1.0,MNAR - 0.5
1454,Mean/Mode,23515,MAR,0.01,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.01
1456,Mean/Mode,23515,MAR,0.1,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.1
1458,Mean/Mode,23515,MAR,0.3,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.3
1460,Mean/Mode,23515,MAR,0.5,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MAR - 0.5
1462,Mean/Mode,23515,MCAR,0.01,a3,downstream_performance_mean,Regression Tasks,0.0468522592428486,0.0,0.0468681898477405,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.01
1464,Mean/Mode,23515,MCAR,0.1,a3,downstream_performance_mean,Regression Tasks,0.0470037747827585,0.0,0.0470328457471412,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.1
1466,Mean/Mode,23515,MCAR,0.3,a3,downstream_performance_mean,Regression Tasks,0.047354220887333,0.0,0.0476237919061133,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.3
1468,KNN,23515,MCAR,0.5,a3,downstream_performance_mean,Regression Tasks,0.0478189645311657,0.0,0.047720856285563,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MCAR - 0.5
1470,Mean/Mode,23515,MNAR,0.01,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.01
1472,Mean/Mode,23515,MNAR,0.1,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.1
1474,Mean/Mode,23515,MNAR,0.3,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.3
1476,Mean/Mode,23515,MNAR,0.5,a3,downstream_performance_mean,Regression Tasks,0.0468703030549446,0.0,0.0468705220353062,66,sulfur,,,7.0,10081.0,7.0,0.0,,1.0,MNAR - 0.5
1478,Mean/Mode,23517,MAR,0.01,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.01
1480,Mean/Mode,23517,MAR,0.1,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.1
1482,Mean/Mode,23517,MAR,0.3,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.3
1484,Mean/Mode,23517,MAR,0.5,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MAR - 0.5
1486,KNN,23517,MCAR,0.01,attribute_10,downstream_performance_mean,Classification Tasks,0.5201400303845971,0.0,0.5201482433666389,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.01
1488,KNN,23517,MCAR,0.1,attribute_10,downstream_performance_mean,Classification Tasks,0.5205578903777311,0.0,0.5204120062576686,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.1
1490,KNN,23517,MCAR,0.3,attribute_10,downstream_performance_mean,Classification Tasks,0.519681748787834,0.0,0.5196661942421956,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.3
1492,Mean/Mode,23517,MCAR,0.5,attribute_10,downstream_performance_mean,Classification Tasks,0.5195120371630336,0.0,0.5189843796233079,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MCAR - 0.5
1494,Mean/Mode,23517,MNAR,0.01,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.01
1496,Mean/Mode,23517,MNAR,0.1,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.1
1498,Mean/Mode,23517,MNAR,0.3,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.3
1500,Mean/Mode,23517,MNAR,0.5,attribute_10,downstream_performance_mean,Classification Tasks,0.5208386772930288,0.0,0.5208199605110604,44,numerai28.6,48658.0,47662.0,22.0,96320.0,21.0,1.0,,1.0,MNAR - 0.5
1502,KNN,40497,MAR,0.01,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.01
1504,KNN,40497,MAR,0.1,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.1
1506,KNN,40497,MAR,0.3,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.3
1508,KNN,40497,MAR,0.5,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MAR - 0.5
1510,Mean/Mode,40497,MCAR,0.01,V13,downstream_performance_mean,Classification Tasks,0.7137589246176897,0.0,0.7137589246176897,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.01
1512,Mean/Mode,40497,MCAR,0.1,V13,downstream_performance_mean,Classification Tasks,0.7432170846804992,0.0,0.7389399735157843,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.1
1514,Mean/Mode,40497,MCAR,0.3,V13,downstream_performance_mean,Classification Tasks,0.7301001659554291,0.0,0.7204812064804864,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.3
1516,Mean/Mode,40497,MCAR,0.5,V13,downstream_performance_mean,Classification Tasks,0.716737344862345,0.0,0.6978560163740801,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MCAR - 0.5
1518,KNN,40497,MNAR,0.01,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.01
1520,KNN,40497,MNAR,0.1,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.1
1522,KNN,40497,MNAR,0.3,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.3
1524,KNN,40497,MNAR,0.5,V13,downstream_performance_mean,Classification Tasks,0.6989153675148323,0.0,0.6989153675148323,51,thyroid-ann,3488.0,93.0,22.0,3772.0,21.0,1.0,3.0,1.0,MNAR - 0.5
1526,KNN,40498,MAR,0.01,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.01
1528,KNN,40498,MAR,0.1,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.1
1530,KNN,40498,MAR,0.3,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.3
1532,KNN,40498,MAR,0.5,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MAR - 0.5
1534,KNN,40498,MCAR,0.01,V11,downstream_performance_mean,Classification Tasks,0.1961963007495073,0.0,0.1960174792686347,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.01
1536,Mean/Mode,40498,MCAR,0.1,V11,downstream_performance_mean,Classification Tasks,0.1824199823814417,0.0,0.1832730249817425,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.1
1538,KNN,40498,MCAR,0.3,V11,downstream_performance_mean,Classification Tasks,0.189911216614618,0.0,0.1899578931646662,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.3
1540,Mean/Mode,40498,MCAR,0.5,V11,downstream_performance_mean,Classification Tasks,0.171481474724994,0.0,0.1732592409230936,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MCAR - 0.5
1542,KNN,40498,MNAR,0.01,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.01
1544,KNN,40498,MNAR,0.1,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.1
1546,KNN,40498,MNAR,0.3,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.3
1548,KNN,40498,MNAR,0.5,V11,downstream_performance_mean,Classification Tasks,0.1740269635639018,0.0,0.1740269635639018,47,wine-quality-white,2198.0,5.0,12.0,4898.0,11.0,1.0,7.0,1.0,MNAR - 0.5
1550,Mean/Mode,40677,MAR,0.01,attribute#3,downstream_performance_mean,Classification Tasks,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.01
1552,Mean/Mode,40677,MAR,0.1,attribute#3,downstream_performance_mean,Classification Tasks,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.1
1554,Mean/Mode,40677,MAR,0.3,attribute#3,downstream_performance_mean,Classification Tasks,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.3
1556,Mean/Mode,40677,MAR,0.5,attribute#3,downstream_performance_mean,Classification Tasks,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MAR - 0.5
1558,Mean/Mode,40677,MCAR,0.01,attribute#3,downstream_performance_mean,Classification Tasks,0.7570294264970553,0.0,0.7578964405438328,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.01
1560,Mean/Mode,40677,MCAR,0.1,attribute#3,downstream_performance_mean,Classification Tasks,0.7493013462159658,0.0,0.7509607972495406,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.1
1562,Mean/Mode,40677,MCAR,0.3,attribute#3,downstream_performance_mean,Classification Tasks,0.7429721741702168,0.0,0.7436120441613568,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.3
1564,KNN,40677,MCAR,0.5,attribute#3,downstream_performance_mean,Classification Tasks,0.7370427790811492,0.0,0.7448437009737144,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MCAR - 0.5
1566,Mean/Mode,40677,MNAR,0.01,attribute#3,downstream_performance_mean,Classification Tasks,0.7537138211286069,0.0,0.7537138211286069,49,led24,337.0,296.0,25.0,3200.0,0.0,25.0,10.0,1.0,MNAR - 0.01
