experiment,imputer,task,missing_type,missing_fraction,strategy,column,result_type,metric,train,test,baseline,corrupted,imputed
test_imputed_corrupted,ForestImputer,41027,MCAR,0.5,single_single,black_piece0_strength,impute_performance_mean,MAE,2.62170214899835,2.6204763718894686,,,
test_imputed_corrupted,ForestImputer,41027,MCAR,0.5,single_single,black_piece0_strength,impute_performance_mean,MSE,10.720050963891376,10.779456648440286,,,
test_imputed_corrupted,ForestImputer,41027,MCAR,0.5,single_single,black_piece0_strength,impute_performance_mean,RMSE,3.2741473865209585,3.283111971839181,,,
test_imputed_corrupted,ForestImputer,41671,MCAR,0.5,single_single,a9,impute_performance_mean,MAE,0.0025254166666666,0.0042416666666666,,,
test_imputed_corrupted,ForestImputer,41671,MCAR,0.5,single_single,a9,impute_performance_mean,MSE,0.0018435208333333,0.0027825166666666,,,
test_imputed_corrupted,ForestImputer,41671,MCAR,0.5,single_single,a9,impute_performance_mean,RMSE,0.0423923924303223,0.0521727075397472,,,
test_imputed_corrupted,ForestImputer,4552,MCAR,0.5,single_single,V2,impute_performance_mean,MAE,28.33671847718085,27.89937708885147,,,
test_imputed_corrupted,ForestImputer,4552,MCAR,0.5,single_single,V2,impute_performance_mean,MSE,1291.490066612526,1215.0615268578492,,,
test_imputed_corrupted,ForestImputer,4552,MCAR,0.5,single_single,V2,impute_performance_mean,RMSE,35.93722015277387,34.8552492278858,,,
test_imputed_corrupted,ForestImputer,6,MCAR,0.5,single_single,x-box,impute_performance_mean,MAE,0.3494191012436636,0.3476349536713286,,,
test_imputed_corrupted,ForestImputer,6,MCAR,0.5,single_single,x-box,impute_performance_mean,MSE,0.2612310495617609,0.2578521119947305,,,
test_imputed_corrupted,ForestImputer,6,MCAR,0.5,single_single,x-box,impute_performance_mean,RMSE,0.5110771194513107,0.5077524504336445,,,
test_imputed_corrupted,KNNImputer,1459,MNAR,0.5,single_single,V7,impute_performance_mean,MAE,8.442820324606474,7.758843226788433,,,
test_imputed_corrupted,KNNImputer,1459,MNAR,0.5,single_single,V7,impute_performance_mean,MSE,97.07587176322396,88.60279990577662,,,
test_imputed_corrupted,KNNImputer,1459,MNAR,0.5,single_single,V7,impute_performance_mean,RMSE,9.852394629121688,9.378666368549489,,,
test_imputed_corrupted,KNNImputer,183,MNAR,0.5,single_single,Length,impute_performance_mean,MAE,0.0467572854291417,0.0395518341307815,,,
test_imputed_corrupted,KNNImputer,183,MNAR,0.5,single_single,Length,impute_performance_mean,MSE,0.0027779876247505,0.0023189633173843,,,
test_imputed_corrupted,KNNImputer,183,MNAR,0.5,single_single,Length,impute_performance_mean,RMSE,0.0526818900406625,0.0476894963997693,,,
test_imputed_corrupted,KNNImputer,184,MNAR,0.5,single_single,black_king_col,impute_performance_mean,F1_micro,0.0039208697201924,0.0077215490615348,,,
test_imputed_corrupted,KNNImputer,184,MNAR,0.5,single_single,black_king_col,impute_performance_mean,F1_macro,0.0041095214879347,0.0065869708320662,,,
test_imputed_corrupted,KNNImputer,184,MNAR,0.5,single_single,black_king_col,impute_performance_mean,F1_weighted,0.004468517034829,0.00986418054284,,,
test_imputed_corrupted,KNNImputer,26,MNAR,0.5,single_single,parents,impute_performance_mean,F1_micro,0.03247170781893,0.3402777777777778,,,
test_imputed_corrupted,KNNImputer,26,MNAR,0.5,single_single,parents,impute_performance_mean,F1_macro,0.0406096978402999,0.1727933478301052,,,
test_imputed_corrupted,KNNImputer,26,MNAR,0.5,single_single,parents,impute_performance_mean,F1_weighted,0.0565636974485682,0.3243399036131904,,,
test_imputed_corrupted,KNNImputer,30,MNAR,0.5,single_single,eccen,impute_performance_mean,MAE,4.822630678645754,2.835020962827544,,,
test_imputed_corrupted,KNNImputer,30,MNAR,0.5,single_single,eccen,impute_performance_mean,MSE,76.86399355768945,61.56103882785022,,,
test_imputed_corrupted,KNNImputer,30,MNAR,0.5,single_single,eccen,impute_performance_mean,RMSE,8.178138417035393,7.083509990884688,,,
test_imputed_corrupted,KNNImputer,32,MNAR,0.5,single_single,input4,impute_performance_mean,MAE,11.747750480234558,6.574866039834194,,,
test_imputed_corrupted,KNNImputer,32,MNAR,0.5,single_single,input4,impute_performance_mean,MSE,231.80573248407643,132.75839989215785,,,
test_imputed_corrupted,KNNImputer,32,MNAR,0.5,single_single,input4,impute_performance_mean,RMSE,14.31524856135607,9.434204455272964,,,
test_imputed_corrupted,KNNImputer,375,MNAR,0.5,single_single,coefficient3,impute_performance_mean,MAE,0.2123974719712182,0.1892541997991967,,,
test_imputed_corrupted,KNNImputer,375,MNAR,0.5,single_single,coefficient3,impute_performance_mean,MSE,0.0625468092387209,0.0537904085433082,,,
test_imputed_corrupted,KNNImputer,375,MNAR,0.5,single_single,coefficient3,impute_performance_mean,RMSE,0.2500770604906677,0.2309751190414649,,,
test_imputed_corrupted,KNNImputer,40498,MNAR,0.5,single_single,V11,impute_performance_mean,MAE,0.8951139832907947,0.7653263795918367,,,
test_imputed_corrupted,KNNImputer,40498,MNAR,0.5,single_single,V11,impute_performance_mean,MSE,1.111021206894156,0.9384671274791178,,,
test_imputed_corrupted,KNNImputer,40498,MNAR,0.5,single_single,V11,impute_performance_mean,RMSE,1.0535729264907052,0.9663468902643748,,,
test_imputed_corrupted,KNNImputer,40677,MNAR,0.5,single_single,attribute#3,impute_performance_mean,F1_micro,0.5515625000000001,0.5791666666666666,,,
test_imputed_corrupted,KNNImputer,40677,MNAR,0.5,single_single,attribute#3,impute_performance_mean,F1_macro,0.3554880922816496,0.5034165575329818,,,
test_imputed_corrupted,KNNImputer,40677,MNAR,0.5,single_single,attribute#3,impute_performance_mean,F1_weighted,0.7109761845632993,0.6402387821769309,,,
test_imputed_corrupted,KNNImputer,41027,MNAR,0.5,single_single,black_piece0_strength,impute_performance_mean,MAE,2.776947249028467,2.026803510337647,,,
test_imputed_corrupted,KNNImputer,41027,MNAR,0.5,single_single,black_piece0_strength,impute_performance_mean,MSE,10.784337219464122,5.927353859883979,,,
test_imputed_corrupted,KNNImputer,41027,MNAR,0.5,single_single,black_piece0_strength,impute_performance_mean,RMSE,3.207450769712707,2.4017078716640845,,,
test_imputed_corrupted,KNNImputer,4552,MNAR,0.5,single_single,V2,impute_performance_mean,MAE,29.06807884671962,24.807302709069493,,,
test_imputed_corrupted,KNNImputer,4552,MNAR,0.5,single_single,V2,impute_performance_mean,MSE,1231.040988526037,1068.4295877502943,,,
test_imputed_corrupted,KNNImputer,4552,MNAR,0.5,single_single,V2,impute_performance_mean,RMSE,34.934933401525484,32.64954347187822,,,
test_imputed_corrupted,KNNImputer,6,MNAR,0.5,single_single,x-box,impute_performance_mean,MAE,0.9907416666666669,0.7866666666666667,,,
test_imputed_corrupted,KNNImputer,6,MNAR,0.5,single_single,x-box,impute_performance_mean,MSE,1.368505,0.9714666666666668,,,
test_imputed_corrupted,KNNImputer,6,MNAR,0.5,single_single,x-box,impute_performance_mean,RMSE,1.1593838186218632,0.968470944704428,,,
test_imputed_corrupted,ForestImputer,1459,MCAR,0.5,single_single,V7,downstream_performance_std,F1_micro,,,0.0,0.0,0.0039138943248532
test_imputed_corrupted,ForestImputer,1459,MCAR,0.5,single_single,V7,downstream_performance_std,F1_macro,,,0.0,0.0,0.0045541424367438
test_imputed_corrupted,ForestImputer,1459,MCAR,0.5,single_single,V7,downstream_performance_std,F1_weighted,,,0.0,0.0,0.0036746019646127
test_imputed_corrupted,ForestImputer,1481,MCAR,0.5,single_single,V2,downstream_performance_std,F1_micro,,,0.0,0.0,0.0036821059015986
test_imputed_corrupted,ForestImputer,1481,MCAR,0.5,single_single,V2,downstream_performance_std,F1_macro,,,0.0,0.0,0.0040082082389344
test_imputed_corrupted,ForestImputer,1481,MCAR,0.5,single_single,V2,downstream_performance_std,F1_weighted,,,0.0,0.0,0.0035227755137322
test_imputed_corrupted,ForestImputer,1526,MCAR,0.5,single_single,V3,downstream_performance_std,F1_micro,,,0.0,0.0,0.0
test_imputed_corrupted,ForestImputer,1526,MCAR,0.5,single_single,V3,downstream_performance_std,F1_macro,,,0.0,0.0,0.0
test_imputed_corrupted,ForestImputer,1526,MCAR,0.5,single_single,V3,downstream_performance_std,F1_weighted,,,0.0,0.0,0.0
test_imputed_corrupted,ForestImputer,183,MCAR,0.5,single_single,Length,downstream_performance_std,F1_micro,,,0.0,0.0,0.0151462678733832
test_imputed_corrupted,ForestImputer,183,MCAR,0.5,single_single,Length,downstream_performance_std,F1_macro,,,0.0,0.0,0.0063087338199538
test_imputed_corrupted,ForestImputer,183,MCAR,0.5,single_single,Length,downstream_performance_std,F1_weighted,,,0.0,0.0,0.0150394234308046
test_imputed_corrupted,ForestImputer,184,MCAR,0.5,single_single,black_king_col,downstream_performance_std,F1_micro,,,0.0,0.0,0.00067461491397
test_imputed_corrupted,ForestImputer,184,MCAR,0.5,single_single,black_king_col,downstream_performance_std,F1_macro,,,0.0,0.0,0.0161797270096819
test_imputed_corrupted,ForestImputer,184,MCAR,0.5,single_single,black_king_col,downstream_performance_std,F1_weighted,,,0.0,0.0,0.0004980760163532
test_imputed_corrupted,ForestImputer,26,MCAR,0.5,single_single,parents,downstream_performance_std,F1_micro,,,1.3597399555105182e-16,0.0,0.0019797845059594
test_imputed_corrupted,ForestImputer,26,MCAR,0.5,single_single,parents,downstream_performance_std,F1_macro,,,0.0,0.0,0.0061984361270882
test_imputed_corrupted,ForestImputer,26,MCAR,0.5,single_single,parents,downstream_performance_std,F1_weighted,,,0.0,0.0,0.0017662462153502
